name,date,time,weight,bellyscore,feeding
L-206,2005-01-22,19:07,32.2,N,
L-206,2005-07-05,7:22,41.4,N to F,
L-206,2005-07-14,7:32,48.7,F,
L-206,2005-07-24,18:31,44,N,
L-206,2005-07-31,7:50,42.9,N,
L-206,2005-08-15,7:25,45,F,
L-206,2005-08-22,18:47,46.8,N,
L-206,2005-08-30,7:37,53.7,F,
L-206,2005-09-05,10:36,53.5,F to B,F
L-206,2006-02-27,18:59,58.8,N,
L-206,2006-08-27,18:51,60,N,
L-206,2006-09-21,18:58,59.3,N,
L-206,2007-05-22,6:38,60.5,N to F,
L-206,2007-12-15,8:33,65.9,N to F,
L-206,2008-01-04,7:09,70,F,
L-206,2008-01-14,7:05,69.7,F,
L-206,2008-02-05,7:27,66.9,F,
L-206,2008-02-10,6:56,64.4,N to F,
L-206,2008-03-24,8:18,71,F to B,F
L-206,2008-11-27,8:13,70,F to B,
L-206,2009-06-11,7:17,74.2,B,
L-206,2009-08-29,7:58,72.2,F to B,
L-206,2010-03-27,9:37,61.1,N,
L-218,2004-12-23,17:31,18.7,N,
L-218,2004-12-29,18:20,19.9,N,S
L-218,2005-01-06,17:39,20.3,N,
L-218,2005-01-24,17:56,23.1,N to F,
L-218,2005-06-16,8:23,24.2,N,
L-218,2005-08-03,8:03,32.9,F,
L-218,2005-08-12,7:10,29.9,N,
L-218,2005-08-22,19:00,32.4,N to F,
L-218,2005-08-30,7:43,37.7,F to B,
L-218,2006-01-29,6:55,51,F,
L-218,2006-02-05,7:46,55.7,B,
L-218,2006-02-10,7:57,54.1,B,
L-218,2006-02-14,18:45,52.3,F,
L-218,2006-02-28,17:34,49.9,N,
L-218,2006-03-07,19:09,50.5,N,
L-218,2006-03-08,19:05,50,N,
L-218,2006-03-13,19:02,52.6,F,
L-218,2006-03-26,18:39,52.9,F,
L-218,2006-08-24,18:19,56.4,F,
L-218,2006-08-27,18:53,53.4,N,
L-218,2006-09-28,6:31,64,B,
L-218,2007-05-21,9:45,52.7,N,
L-218,2008-01-30,8:28,58.2,N,
L-219,2004-11-25,18:32,17.9,N,
L-219,2004-11-26,18:09,18,N,
L-219,2004-12-15,17:23,19.1,N,
L-219,2004-12-22,8:29,20.1,N,
L-219,2004-12-23,17:31,20.1,N,
L-219,2004-12-29,18:22,19.6,N,
L-219,2005-01-06,7:48,20,N,
L-219,2005-01-14,17:47,21.1,N,
L-219,2005-01-21,7:28,21.9,N,
L-219,2005-01-22,18:03,21.9,N,
L-219,2005-01-24,18:50,21.5,N,
L-219,2005-01-31,8:06,21,N,
L-219,2005-02-05,18:08,22.9,N to F,
L-221,2005-01-06,17:58,18.5,N,
L-221,2005-01-08,8:16,18.7,N,
L-221,2005-01-14,17:48,18.2,N,
L-221,2005-01-16,19:10,20.4,N,
L-221,2005-06-21,17:39,32.4,N,
L-221,2005-06-22,6:50,33.8,F,
L-221,2005-06-26,18:53,34.5,F,
L-221,2005-07-05,7:49,36.2,F,
L-221,2005-07-09,6:51,41.8,B,
L-221,2005-07-18,6:46,37.5,N,
L-221,2005-07-20,18:08,37,N,
L-221,2005-07-22,7:41,41.4,F,
L-221,2005-07-24,18:10,39.4,N to F,
L-221,2005-07-31,7:30,38.1,N,
L-221,2005-08-15,8:49,36.1,N,
L-221,2006-01-25,18:14,47.9,N to F,
L-221,2006-03-07,19:12,46.9,N,
L-221,2006-03-12,18:12,51.6,F,
L-221,2006-09-27,19:02,56.5,F,
L-222,2005-06-22,6:49,37.3,F,
L-222,2005-07-09,6:59,43.4,B,
L-222,2005-07-20,18:54,38.7,N,
L-222,2005-07-24,18:12,41.2,N to F,
L-222,2005-07-31,7:28,40,N,
L-222,2005-08-11,6:45,37.2,N,
L-222,2005-08-15,8:53,39.3,F,
L-222,2005-08-22,18:17,40.8,N,
L-222,2005-09-05,10:30,48.6,B,F
L-222,2005-09-18,6:44,43,N,
L-222,2005-09-21,7:41,44.9,N to F,
L-222,2006-01-27,18:59,48.3,N,
L-222,2006-02-05,7:49,54.7,B,
L-222,2006-09-27,19:03,56.4,F,
L-225,2005-01-06,17:44,10.1,N,
L-225,2005-01-08,8:06,10.5,N,
L-225,2005-01-14,17:54,11.4,N,
L-225,2005-01-18,18:41,12.5,N,
L-225,2005-01-24,8:28,12.6,N,
L-225,2005-02-03,6:46,13.4,N,
L-225,2005-02-05,18:14,13.7,N,
L-225,2005-02-11,17:49,14.8,N,
L-225,2005-06-22,6:46,22.8,F,
L-225,2005-08-03,18:12,25,N,S
L-225,2005-08-05,9:52,24.5,N,
L-225,2005-08-15,6:45,24,N,
L-225,2005-08-16,6:38,24.2,N,
L-225,2005-08-24,18:38,25.6,N,
L-225,2005-08-28,18:27,24.9,N,
L-225,2005-08-30,7:40,26,N to F,
L-225,2006-02-05,18:51,33.6,N to F,
L-225,2006-02-27,18:12,35.1,N,
L-225,2006-09-27,18:34,43.6,F,
L-225,2007-03-06,19:00,51.9,F,
L-225,2007-05-26,7:48,48.5,N,
L-225,2007-06-08,7:20,52.8,F,
L-225,2008-04-13,9:10,48.6,N,
L-225,2008-05-08,8:30,51.4,N,
L-225,2008-12-07,10:00,50.3,N,
L-225,2009-08-02,7:45,55.8,F,
L-225,2009-08-17,7:29,57.1,F to B,
L-225,2010-04-28,7:53,59.3,F,
L-225,2010-05-24,8:46,55,N to F,
L-225,2010-11-14,16:27,60,F,
L-227,2005-01-08,7:38,13,N,
L-227,2005-01-22,19:01,14.4,N,
L-227,2005-01-24,18:53,15.2,N,
L-227,2005-02-03,6:41,14.7,N,
L-227,2005-06-24,9:26,25.1,N,
L-227,2005-07-18,7:25,29.4,N to F,S
L-227,2005-07-22,7:19,29.8,F,
L-227,2005-07-23,7:54,29,N to F,
L-227,2005-08-06,6:42,27,N,
L-227,2005-08-11,6:51,26.9,N,
L-227,2005-09-16,8:22,30.5,N to F,
L-227,2006-01-22,18:12,35.6,F,
L-227,2006-03-08,19:11,35.9,N,
L-228,2004-12-29,18:40,11.4,N,
L-230,2004-11-25,18:48,7.5,N,
L-230,2004-12-05,7:11,8.6,N,
L-230,2004-12-15,17:34,9.5,N,
L-230,2004-12-18,17:48,9.9,N,S
L-230,2005-02-03,6:53,13.7,N,
L-230,2005-02-05,18:26,14.1,N,
L-243,2005-07-22,7:55,14.7,N,
L-243,2005-07-24,18:18,15.5,N,
L-243,2005-08-12,7:53,18.7,N,
L-243,2005-08-22,18:53,18.2,N,
L-243,2005-08-24,18:35,18.4,N,
L-243,2005-09-12,7:03,23.6,N to F,
L-243,2005-09-18,6:47,25,N,
L-243,2006-02-02,19:10,31.1,N,
L-243,2006-03-07,18:37,33.5,N,
L-243,2006-09-24,18:52,36.4,N,
L-246,2005-08-24,18:34,8.5,N,
L-261,2007-06-08,7:59,49.5,F,
L-261,2007-06-29,8:05,52.3,F,
L-261,2007-12-15,8:37,56.4,N to F,
L-261,2008-01-02,7:02,57.8,F,
L-261,2008-01-14,7:06,53,N,
L-261,2008-02-05,7:17,57.9,N,
L-261,2008-04-29,10:23,54.7,N,
L-261,2008-11-17,7:15,64.9,N to F,
L-261,2009-05-25,9:21,64.1,F,
L-262,2006-02-14,18:49,9.2,N,
L-262,2006-03-19,18:56,13.3,N,
L-262,2006-03-26,18:45,14,N,
L-277,2007-05-19,6:58,16.8,N,
L-279,2007-05-19,7:20,16.3,N,
L-279,2007-05-22,6:47,16.2,N,
L-279,2007-05-26,7:45,16.5,N,
L-279,2007-05-28,7:43,17.7,N to F,
L-279,2007-05-31,7:48,17.3,N,
L-279,2007-06-04,8:00,18.3,N,
L-279,2007-06-15,8:00,18.2,N,
L-279,2007-06-16,9:24,18.5,N,
L-279,2007-06-25,11:24,18.8,N,S
L-279,2007-06-29,8:03,19.4,N,
L-279,2007-07-04,7:41,19.6,N,
L-279,2007-07-06,8:21,19,N,
L-279,2007-11-26,7:40,25.4,N,
L-279,2008-01-05,9:56,24.6,N,
L-279,2008-01-10,6:52,23.4,N,
L-279,2008-02-04,8:51,28.7,F,
L-279,2008-03-11,8:15,29.2,N,
L-280,2007-05-19,7:18,10.6,N,
L-280,2007-05-26,6:47,10.6,N,
L-280,2007-05-28,7:28,11.6,N to F,
L-280,2007-05-31,7:44,11.3,N,
L-280,2007-06-04,8:06,11.7,N,
L-280,2007-06-08,7:29,11.9,N,
L-280,2007-06-16,9:27,11.8,N,
L-280,2007-06-25,11:22,11.6,N,S
L-280,2007-06-27,8:16,12,N,
L-280,2007-06-29,8:02,12,N,
L-280,2007-07-04,7:39,11.7,N,
L-280,2007-07-06,8:28,11.9,N,
L-280,2007-11-26,7:30,15.9,N,
L-280,2008-01-05,8:47,15,N to T,
L-280,2008-01-10,6:54,14.6,N to T,
L-280,2008-02-04,9:15,19.2,B,
L-280,2008-02-11,8:40,16.3,N,
L-280,2008-03-11,8:13,17,N,
L-280,2008-04-21,9:10,16.9,N,
L-281,2007-06-04,8:10,14.8,N,
L-281,2007-07-06,8:25,19,N,
L-282,2008-03-15,8:54,27.9,F,
L-288,2008-01-02,8:15,24.7,N,
L-288,2008-02-02,7:47,28,N,
L-292,2007-06-25,7:39,10.2,N,
L-292,2007-06-29,6:55,10.6,N,
L-292,2007-11-26,7:11,27.9,N to F,
L-292,2008-02-05,7:39,36.1,F to B,
L-292,2008-04-13,9:37,33.4,N,
L-292,2008-04-17,8:23,33.7,N to F,
L-293,2007-06-25,7:22,10.3,N,
L-293,2007-06-29,6:51,10.8,N,
L-293,2008-01-14,7:12,28.8,N,
L-293,2008-02-05,7:15,33.9,F,
L-293,2008-04-13,9:35,35.9,N,
L-299,2008-02-05,8:14,17.2,F,
M-099,1997-08-26,18:27,17.3,N,
M-099,1997-09-01,18:39,17,N,
M-099,1997-09-14,18:42,16.6,N,
M-099,1997-09-20,17:49,17.3,N,
M-099,1997-09-28,18:17,18.5,F,
M-099,1997-10-03,7:15,18.4,N,
M-099,1998-01-18,9:36,26.5,N to F,
M-099,1998-01-18,19:10,26.6,N to F,
M-099,1998-01-22,18:44,28,N,
M-099,1998-01-26,8:19,28.8,N to F,
M-099,1998-02-03,9:37,26.3,N,
M-099,1998-02-10,18:02,27.4,N,
M-099,1998-02-19,7:35,31,F,
M-099,1998-02-23,6:38,33.1,B,
M-099,1998-03-17,19:14,34,N,
M-099,1998-03-19,8:58,39.8,B,F
M-099,1998-04-05,7:12,37.6,F,
M-099,1998-04-07,6:53,36.6,N,
M-099,1998-04-09,9:28,37.4,F,
M-099,1998-05-17,10:46,34.1,N,
M-099,1998-06-20,7:43,37.8,N,
M-099,1998-07-06,7:14,40.8,F,
M-099,1998-07-13,6:58,42.3,F,
M-099,1998-07-18,17:11,40.5,N to F,
M-099,1998-08-06,7:15,45.6,B,
M-099,1998-08-19,7:11,47.2,B,
M-099,1998-08-29,17:05,43.7,N,
M-099,1998-09-03,6:56,41.5,N,
M-099,1998-09-05,19:42,45.3,N to F,
M-099,1998-09-06,19:46,45.4,N,
M-099,1998-09-07,7:01,43.6,N,
M-099,1998-09-08,8:23,41.7,N,
M-099,1998-09-09,5:26,41,N,
M-099,1998-09-17,6:51,45.7,F,
M-099,1998-10-02,18:27,42.6,N,
M-099,1998-10-09,10:00,44.5,N,
M-099,1998-10-23,6:57,50.5,F,
M-099,1998-10-28,6:30,44.4,N,
M-099,1998-11-03,6:30,44.3,N,
M-099,1998-12-11,6:27,51.3,F,
M-099,1998-12-14,18:49,45.4,N,
M-099,1999-04-03,7:55,51.5,F,
M-099,1999-04-13,7:31,51.2,N,
M-099,1999-04-17,7:10,52.2,N to F,
M-099,1999-04-30,20:59,52.3,N,
M-099,1999-05-14,7:08,54,N to F,
M-099,1999-05-23,7:20,51.4,N,
M-099,1999-05-27,22:17,52.5,N,
M-099,1999-05-28,19:04,50.3,N,
M-099,1999-05-29,5:23,52.6,N,
M-099,1999-05-30,5:14,52.5,N,
M-099,1999-05-30,19:20,51.3,N,
M-099,2000-01-28,18:19,54.6,N,
M-099,2000-02-08,17:51,60.9,N to F,
M-099,2001-07-18,8:06,63,N to F,
M-099,2001-07-28,17:48,62,N,
M-099,2001-08-12,18:47,61.4,N,
M-099,2001-08-19,18:48,64.1,N to F,
M-099,2001-09-27,18:30,63.3,N,
M-099,2002-04-02,7:37,67.2,F,
M-099,2002-04-08,6:36,67.3,F,
M-099,2002-05-22,17:38,57.9,N,
M-099,2002-05-25,18:25,57.6,N,
M-099,2002-06-02,18:44,61,N,
M-099,2002-06-21,18:03,59.6,N,
M-099,2002-07-08,8:13,70.7,B,
M-099,2002-07-17,6:33,60,N,
M-099,2002-07-18,6:47,62.5,F,
M-099,2002-07-20,6:37,58.4,N,
M-099,2002-11-12,6:10,64.6,F,
M-099,2002-11-13,8:50,76.6,B,
M-099,2002-11-16,17:07,68,F,
M-099,2002-11-18,7:36,61,N,
M-099,2002-11-20,18:18,64.6,N to F,
M-099,2002-11-24,7:52,65.8,F,
M-099,2002-11-25,6:17,60.8,N,
M-099,2002-12-18,18:47,60.5,N,
M-099,2003-01-06,8:54,67.9,F,
M-099,2003-02-16,6:31,74.2,B,
M-099,2003-03-05,6:50,68.7,F,
M-099,2003-03-08,7:34,61.7,N,
M-099,2003-03-13,18:00,64.3,N,
M-099,2003-08-09,6:27,55.3,N,
M-099,2003-08-25,18:13,58,N,
M-099,2003-09-15,6:56,58,N,
M-099,2003-09-17,7:23,62.2,N to F,
M-099,2004-05-19,18:53,63.5,N,
M-099,2004-06-03,18:48,64.1,N,
M-100,1997-09-05,19:00,12.6,N,
M-100,1997-09-08,18:33,11.9,N,
M-100,1997-09-09,7:50,12.2,N,
M-100,1997-09-09,18:05,12.2,N,
M-100,1997-09-14,18:15,12.9,F,
M-100,1997-09-20,18:02,13.7,N to F,S
M-100,1997-10-01,6:30,15.1,N to F,
M-100,1997-10-01,17:42,15.1,N,
M-100,1997-10-06,6:46,15.7,N,
M-100,1997-10-07,6:56,16.1,F,F
M-100,1997-10-08,18:29,15.8,N,
M-100,1997-10-09,7:49,16.1,N,
M-100,1997-10-11,6:38,16.6,F,
M-100,1997-10-14,16:49,16.3,N,
M-100,1997-10-17,23:25,16.8,F,F
M-100,1997-10-18,17:42,16.4,N to F,
M-100,1998-01-18,9:22,30,F,
M-100,1998-01-26,19:00,29.8,N to F,
M-100,1998-01-28,7:10,30.4,F,
M-100,1998-02-04,18:44,29.8,N,
M-100,1998-02-10,21:36,31,N,
M-100,1998-02-14,11:07,30.1,N,
M-100,1998-02-19,7:02,32.3,F,
M-100,1998-02-23,6:40,34.3,B,
M-100,1998-03-06,16:43,35.2,F,
M-100,1998-03-17,19:15,36.2,N,
M-100,1998-04-02,8:46,38.2,F,
M-100,1998-04-09,6:49,40.6,F to B,
M-100,1998-05-04,7:01,38.4,F,
M-100,1998-05-05,18:30,37.5,N to F,
M-100,1998-05-18,17:55,38.7,N,
M-100,1998-05-23,6:27,42.3,B,
M-100,1998-05-31,6:46,38.5,N to F,
M-100,1998-06-04,6:54,37.8,N,
M-100,1998-06-14,7:58,42.7,B,
M-100,1998-07-06,7:09,44.3,B,
M-100,1998-07-18,10:21,41.2,N,
M-100,1998-07-21,6:39,41,N,
M-100,1998-08-06,7:03,43.4,N,
M-100,1998-08-07,6:51,44,F,
M-100,1998-08-18,6:50,44.9,F,
M-100,1998-08-27,18:27,42.8,N,
M-100,1998-08-28,6:37,49.2,B,
M-100,1998-08-29,17:22,44.4,F,
M-100,1998-09-03,6:49,43.6,N,
M-100,1998-09-04,18:34,45.2,N,
M-100,1998-09-06,3:19,47.8,F,
M-100,1998-09-06,3:19,45.5,N to F,
M-100,1998-09-07,7:08,44.3,N,
M-100,1998-09-07,22:44,50.5,B,
M-100,1998-09-09,3:45,48.6,F,
M-100,1998-09-12,18:45,46.3,F,
M-100,1998-10-02,18:39,46.4,N,
M-100,1998-10-23,6:56,51,F,
M-100,1998-10-26,18:26,46.2,N,
M-100,1998-10-28,6:29,46.3,N,
M-100,1998-12-14,18:50,47.1,N,
M-100,1999-04-27,20:24,52.5,N,
M-100,1999-04-28,20:14,51,N,
M-100,1999-04-29,3:03,59.5,B,F
M-100,1999-04-30,1:40,55.6,F,
M-100,1999-04-30,18:43,52.9,N,
M-100,1999-05-01,1:56,58.2,F,
M-100,1999-05-01,4:49,57.5,F,
M-100,1999-05-04,7:04,53.7,N,
M-100,1999-05-08,18:49,49.5,N,
M-100,1999-05-10,18:33,51.4,N,
M-100,1999-05-14,17:57,54,N to F,
M-100,1999-05-27,17:54,53.6,N,
M-100,1999-05-27,20:04,54.5,N,
M-100,1999-05-28,18:30,52,N,
M-100,1999-05-29,3:38,51.4,N,
M-100,1999-05-29,16:40,51.5,N,
M-100,1999-05-30,16:34,54.2,N,
M-100,1999-06-05,18:40,54.1,N,
M-100,1999-12-01,18:04,58.9,N,
M-100,1999-12-23,0:00,56.7,N,
M-100,1999-12-28,18:07,59.8,N,
M-100,2000-01-11,19:21,59.8,N,
M-100,2000-01-13,18:56,57.7,N,
M-100,2000-01-26,6:52,68,F,
M-100,2000-01-28,18:26,56.3,N,
M-100,2000-02-05,7:51,60.6,N,
M-100,2000-02-09,19:04,60.5,N,
M-100,2000-02-12,18:44,60.8,N,
M-100,2000-02-21,6:43,62.9,F,
M-100,2000-02-23,17:47,60.8,N,
M-100,2000-02-28,19:06,60.8,N to F,
M-100,2000-03-07,18:06,58.9,N,
M-100,2000-03-13,18:25,58.7,N,
M-100,2000-03-14,18:36,58.6,N,
M-100,2000-03-20,7:09,59.6,N,
M-100,2000-09-15,18:58,57.6,N,
M-100,2000-09-19,19:01,56.5,N,
M-100,2000-10-01,18:49,56.2,N,
M-100,2000-11-03,18:43,59.3,N to F,F
M-100,2001-07-12,7:06,60.8,N,
M-100,2001-07-22,6:52,68.3,B,
M-100,2001-07-22,18:05,67.9,B,
M-100,2001-07-28,17:48,60.3,N,
M-100,2001-09-07,18:26,55.3,N,
M-100,2001-09-15,17:14,65.3,F,
M-100,2001-11-01,17:14,61.6,N to F,
M-100,2001-11-02,10:07,56.4,N,
M-100,2002-04-02,17:25,56.3,N,
M-100,2002-04-27,7:44,55.4,N,
M-100,2002-05-06,7:30,54.8,N,
M-100,2002-11-18,6:36,52.7,N,
M-100,2002-11-20,17:31,54.9,N,
M-100,2002-12-01,18:54,61.3,F,
M-100,2002-12-10,8:10,60.8,N to F,
M-100,2003-03-07,19:03,68.8,F to B,
M-100,2003-03-29,18:06,61.9,N to F,
M-100,2003-10-18,18:35,60,N to F,
M-100,2004-05-28,19:00,67,F,
M-100,2004-06-13,17:34,61,N,
M-100,2004-06-14,18:24,65.8,N to F,
M-100,2004-06-24,6:36,70.1,B,
M-100,2005-06-27,18:42,64.4,N,
M-100,2005-07-02,18:34,63.3,N,
M-100,2006-09-23,18:15,58.9,N,
M-100,2007-03-03,6:38,67.7,F,
M-100,2007-06-17,6:28,64,F,
M-100,2008-04-07,7:03,68.3,F,
M-100,2010-05-24,7:48,59.8,N to F,
M-101,1997-08-20,18:33,10.5,N,
M-101,1997-08-21,18:51,10.4,N,
M-101,1997-08-22,18:32,10.2,N,
M-101,1997-08-23,4:42,10.2,N,
M-101,1997-08-26,6:43,11.3,F,
M-101,1997-08-26,18:04,11.15,N,
M-101,1997-08-27,18:33,11.5,N to F,
M-101,1997-08-31,19:00,10.9,N,
M-101,1997-09-01,17:53,11.4,N,
M-101,1997-09-02,6:27,11.6,F,
M-101,1997-09-03,6:43,11.2,N,
M-101,1997-09-04,7:09,10.9,N,
M-101,1997-09-04,17:57,11.1,N,
M-101,1997-09-05,17:24,11.2,N,
M-101,1997-09-08,18:00,11.1,N,
M-101,1997-09-09,7:38,11.6,N,
M-101,1997-09-09,17:53,11.5,N,
M-101,1997-09-10,18:15,11.1,N,
M-101,1997-09-11,17:55,11.4,N,
M-101,1997-09-28,18:39,11.1,N,
M-101,1997-09-29,17:49,11.3,N,
M-101,1997-09-30,18:43,11.5,N,
M-101,1997-10-01,6:30,11.6,N,
M-101,1997-10-03,7:33,11.4,N,
M-101,1997-10-06,6:36,11.7,N,
M-101,1997-10-07,7:04,12.4,N to F,S
M-101,1997-10-08,18:39,12.2,N,
M-101,1997-10-09,7:48,12.2,N,
M-101,1997-10-14,16:57,11.8,N,
M-101,1997-10-16,17:12,11.8,N,
M-101,1997-10-17,17:39,11.9,N,
M-101,1997-10-18,17:38,11.9,N,
M-101,1997-10-19,9:03,12.8,F,
M-101,1997-10-21,9:57,12.7,N,
M-101,1997-10-23,7:14,13.7,F,
M-101,1998-01-18,16:45,20.2,F,
M-101,1998-01-20,7:49,21.7,F,F
M-101,1998-01-23,7:46,20.6,N to F,
M-101,1998-01-26,8:19,19.9,N,
M-101,1998-01-26,18:56,19.7,N,
M-101,1998-01-28,7:04,20.9,N,
M-101,1998-01-30,19:00,22.3,F,
M-101,1998-02-04,17:29,21.1,N,
M-101,1998-02-10,22:03,20.8,N,
M-101,1998-02-19,8:12,23.1,F,
M-101,1998-03-19,8:59,27.6,F,F
M-101,1998-03-30,6:48,26.7,N,
M-101,1998-04-01,19:08,29.1,F,
M-101,1998-04-02,8:44,29.1,F,
M-101,1998-04-05,7:03,29.6,F,
M-101,1998-04-09,9:34,28.5,F,
M-101,1998-05-04,7:02,31.8,F,
M-102,1997-09-03,6:56,10.8,N,
M-102,1997-09-10,18:29,11.5,N,
M-102,1997-09-11,18:33,11.8,N,
M-102,1997-09-14,18:28,12,F,
M-102,1997-09-20,18:47,12.2,N,
M-102,1997-09-28,18:43,12.6,N,
M-102,1997-09-29,17:38,12.8,N,
M-102,1997-09-30,18:30,13,N,
M-102,1997-10-01,6:30,13.2,N,
M-102,1997-10-01,17:30,13.1,N,
M-102,1997-10-03,7:28,12.8,N,
M-102,1997-10-06,6:40,12.9,N,
M-102,1997-10-07,6:55,13.7,F,S
M-102,1997-10-08,18:28,13.4,N,
M-102,1997-10-09,7:47,13.5,N,
M-102,1997-10-11,6:39,13.1,N,
M-102,1997-10-12,8:42,13.6,N to F,
M-102,1997-10-14,16:46,13.1,N,
M-102,1997-10-16,17:14,14.1,F,
M-102,1997-10-17,6:45,14.4,F,
M-102,1997-10-17,17:38,14.2,N to F,
M-102,1997-10-17,23:48,14.2,N,
M-102,1997-10-18,17:37,14,N,
M-102,1997-10-19,8:59,14.9,F,S
M-102,1997-10-21,9:56,14.6,N,
M-102,1997-10-23,7:05,15.4,F,
M-102,1998-01-18,9:13,22.7,F,
M-102,1998-01-20,8:00,23.7,F,F
M-102,1998-01-23,7:45,23.4,F,
M-102,1998-01-26,8:26,22.4,N,
M-102,1998-01-28,7:03,22.8,N,
M-102,1998-01-30,19:01,23.9,F,
M-102,1998-02-02,8:06,23.3,N,
M-102,1998-02-03,10:22,23.8,N,
M-102,1998-02-04,17:19,23.1,N,
M-102,1998-02-10,18:37,22.9,N,
M-102,1998-02-19,8:29,24.9,N to F,
M-102,1998-02-22,7:51,24.9,F,
M-102,1998-02-24,7:08,27.1,F to B,
M-102,1998-03-02,6:46,27.7,B,
M-102,1998-03-04,17:38,28.1,N to F,
M-102,1998-03-06,16:55,28.4,N to F,
M-102,1998-03-17,19:13,29.6,N,
M-102,1998-03-19,8:57,31,F,F
M-102,1998-04-01,19:08,31.7,F,
M-102,1998-04-09,6:48,31,F,
M-102,1998-04-15,6:37,30.7,N,
M-102,1998-05-05,18:32,30.7,F,
M-102,1998-05-27,6:33,31.6,N to F,
M-102,1998-06-14,7:44,35.9,F to B,
M-102,1998-06-20,7:40,32.6,N,
M-102,1998-07-06,6:53,35.7,B,
M-102,1998-07-07,6:45,34,N to F,
M-102,1998-07-08,8:00,33.1,N,
M-102,1998-07-13,7:03,36,F,
M-102,1998-07-17,8:30,31.6,N,
M-102,1998-07-18,17:07,36.4,B,
M-102,1998-07-20,7:29,38.6,B,
M-102,1998-08-06,9:19,36.5,F to B,
M-102,1998-08-19,6:48,36.6,F,
M-102,1998-08-27,18:23,34.8,N,
M-102,1998-08-28,6:49,38.9,B,
M-102,1998-08-29,17:02,35.9,N to F,
M-102,1998-09-03,6:48,35.9,N,
M-102,1998-09-05,4:25,40.2,F,
M-102,1998-09-06,6:04,39.6,F,
M-102,1998-09-07,2:11,37.7,N,
M-102,1998-09-07,18:32,36.2,N,
M-102,1998-09-08,0:29,39.6,N,
M-102,1998-09-08,2:14,39.8,N,
M-102,1998-09-17,6:55,38.6,N,
M-102,1998-09-19,7:44,38.8,N,
M-102,1998-09-20,7:12,40.9,F,
M-102,1998-09-22,6:34,40.3,F,
M-102,1998-10-02,18:32,38.1,N,
M-102,1998-10-23,6:53,40.5,F,
M-102,1998-12-09,18:45,35.8,N,
M-102,1998-12-10,7:40,37.8,N to F,
M-102,1998-12-13,6:50,34.5,N,
M-102,1999-04-15,17:39,40.1,N,
M-102,1999-04-17,17:43,43,N to F,
M-102,1999-04-22,7:14,46.2,B,
M-102,1999-04-24,8:16,42,N,
M-102,1999-04-26,7:19,43.9,N,
M-102,1999-04-27,23:08,42.2,N,
M-102,1999-04-30,2:23,43.2,N,
M-102,1999-04-30,20:19,42.6,N,
M-102,1999-05-14,7:30,45,N to F,
M-102,1999-05-27,18:35,42.8,N,
M-102,1999-05-27,22:02,43.8,N,
M-102,1999-05-28,18:35,42.1,N,
M-102,2000-01-12,7:16,51,N,
M-102,2000-01-26,7:39,54.6,F to B,
M-102,2000-01-28,6:38,50.6,N,
M-102,2000-02-05,6:33,50.2,N,
M-102,2000-02-07,8:06,50.7,N,
M-102,2000-02-08,19:08,48.8,N,
M-102,2000-02-09,18:57,48.7,N,
M-102,2000-02-27,6:51,49.8,N,
M-102,2000-09-12,18:48,52.1,N,
M-103,1997-10-04,7:51,10.3,N to F,S
M-103,1998-01-26,8:41,16.7,N,
M-103,1998-02-09,19:57,17.6,N,
M-103,1998-02-10,18:48,16.8,N,
M-103,1998-02-11,21:58,17.2,N,
M-103,1998-02-12,18:56,16.6,N,
M-103,1998-02-14,11:09,16.9,N,
M-103,1998-02-19,8:13,18.7,N to F,
M-103,1998-02-23,6:46,18.7,F,
M-103,1998-03-02,8:56,21.2,F,
M-103,1998-03-06,16:45,21,N,
M-103,1998-03-19,8:57,22.3,F,F
M-103,1998-04-01,19:09,25.8,F,
M-103,1998-04-13,7:30,24,N,
M-104,1998-02-09,20:15,21,N to F,
M-104,1998-02-10,18:42,20.6,N,
M-104,1998-02-11,21:33,20.6,N,
M-104,1998-02-12,19:00,20.4,N,
M-104,1998-02-19,7:34,23.9,F,
M-104,1998-02-23,6:44,23.6,F,
M-104,1998-03-06,16:49,24.8,N,
M-104,1998-03-17,19:16,27.5,N,
M-104,1998-05-27,6:47,31.3,N,
M-104,1998-06-14,7:53,34.6,F to B,
M-104,1998-06-20,7:42,32.9,N,
M-104,1998-07-06,6:59,34,F,
M-104,1998-08-19,6:52,40.2,belly,
M-104,1998-08-29,18:23,38.3,F,
M-104,1998-09-15,6:26,38.2,F,
M-104,1998-10-22,12:19,38.7,N,
M-104,1998-10-23,6:40,42.4,F,
M-104,1998-10-28,6:33,38.1,N,
M-104,1998-11-08,6:22,39,N,
M-104,1998-11-11,7:26,42.7,F,
M-104,1998-11-13,6:25,44.5,F,
M-104,1998-12-06,6:21,40.1,N,
M-104,1998-12-10,7:41,43.3,F,
M-104,1998-12-13,6:59,38.6,N,
M-104,1999-04-03,7:50,45.5,N to F,
M-104,1999-04-11,8:51,40.3,N,
M-104,1999-04-23,6:24,42.8,N,
M-104,1999-04-26,6:53,43.3,N,
M-104,1999-04-30,4:20,42.6,N,
M-104,1999-05-09,6:55,44.5,N,
M-104,1999-05-09,7:20,47.4,F,F
M-104,1999-05-20,7:00,45.5,F,
M-104,1999-05-27,20:41,47.9,F,
M-104,1999-06-09,8:37,42.1,N to T,
M-104,1999-12-15,6:17,49.5,N,
