date,time,latitude,longitude,context,habitat,age,sex,activity,remarks,name,name2,clanID,attendancestop,prey,obsstart,obsstop,sucklingID,denhole,injuryID,earR,earL,altitude,waypoint,observer
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-089,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-091,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,07:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,9:28,,,,,,,,,,,BW+OH
1996-04-27,10:07,-3.17800,35.55450,,SSA,ad,1,,,L-048,,L,,,,,,,,,,,,BW+OH
1996-04-27,10:14,-3.17850,35.55317,,SSA,ad,1,,"""red"" tail",L-043,,L,,,,,,,,,,,,BW+OH
1996-04-27,10:14,-3.17850,35.55317,,SSA,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-27,10:47,-3.17517,35.55467,,GRM,ad,2,,WP and WA to the two animals from above,L-002,,L,,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-002,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-003,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,ad,1,,"arrives at den, 6 cubs with TU try to BI in his bum, he AP M-002, she LU at him and growls",M-042,,M,18:08,,,,,,,,"2,sm",,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-081,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-082,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-083,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,was the first cub to reappear after 4 alarm calls,M-084,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-089,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-091,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,17:00,-3.18017,35.59917,den Mosi,GRS,cub,,,,,,M,18:08,,,,,,,,,,,BW+OH
1996-04-27,18:10,-3.17983,35.60083,,GRS,sad,,,close to den,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,sad,,,"WA around, passing 4 eland and a WI, 4 of these LD after 15min, 2 WA in direction of Den",,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:17,-3.17717,35.60533,,GRS,sad,,,,,,X,,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-001,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-002,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,resting,"is CW on WI head, M-001 waiting, resting 3m off",M-005,,M,8:18,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,"light adf, leading a group of 7 ad and sad",M-006,,M,8:18,,,,,,,,2,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,"is CW on BB, M-041 trying to get pieces of it, 4 other HY around",M-007,,M,8:18,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,joined M-001 + M-005,M-009,,M,8:18,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-015,,M,8:18,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,1,,,M-040,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,ad,1,,,M-041,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-081,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,06:38,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-082,,M,7:36,,,,,,,,,,,BW+OH
1996-04-28,07:19,-3.18067,35.61100,,GRS,ad,2,,,M-009,,M,,,,,,,,,,,,BW+OH
1996-04-28,08:45,-3.17633,35.59217,den Moon,GRS,cub,,,,M-089,,M,8:55,,,,,,,,,,,BW+OH
1996-04-28,08:45,-3.17633,35.59217,den Moon,GRS,cub,,,,,,M,8:55,,,,,,,,,,,BW+OH
1996-04-28,08:45,-3.17633,35.59217,den Moon,GRS,cub,,,,,,M,8:55,,,,,,,,,,,BW+OH
1996-04-28,09:04,-3.17350,35.59300,,GRS,ad,2,,,M-005,,M,,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,ad,2,,,M-003,,M,10:06,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,ad,2,,,M-004,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,ad,1,,,M-040,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,cub,,,,M-082,,M,10:06,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,sad,2,,,M-086,,M,10:06,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,ad,,,,,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,ad,,,,,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,cub,,,,,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,09:15,-3.17450,35.59533,den Mandi,GRS,cub,,,,,,M,9:30,,,,,,,,,,,BW+OH
1996-04-28,10:52,-3.18267,35.59767,,GRS,ad,1,,rel shy,M-044,,M,,,,,,,,,"3,big",,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,ad,2,,,M-003,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,ad,2,,,M-004,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,ad,2,,2 cuts LHL,M-006,,M,16:56,,,,,,,,Laeppli,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,ad,1,,,M-040,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,cub,,,"is harassed by M-006, M-003 is helping this cub",M-082,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,sad,2,,,M-086,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,sad,1,,"light cub of M-006, WH, after 40min short SU",M-087,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,16:00,-3.17450,35.59533,den Mandi,GRS,sad,2,,"dark cub of M-006, WH constantly",M-088,,M,16:56,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-001,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-002,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-003,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-005,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-007,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,2,,,M-009,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,1,,,M-041,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,ad,1,,,M-044,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-081,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-082,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-083,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-084,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,"is smaller cub of M-001, brother of M-084",M-085,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-090,,M,17:40,,,,,,,,,,,BW+OH
1996-04-28,17:01,-3.18017,35.59917,den Mosi,GRS,cub,,,,M-091,,M,17:40,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,ad,2,,,M-005,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-080,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-081,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-084,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,sad,2,,,M-086,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-090,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-091,,M,18:00,,,,,,,,,,,BW+OH
1996-05-17,16:59,-3.17633,35.59217,den Moon,GRS,cub,,,,M-093,,M,18:00,,,,,,,,,,,BW+OH
1996-05-18,06:50,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-001,,M,7:30,,,,,,,,,,,BW+OH
1996-05-18,06:50,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-005,,M,7:30,,,,,,,,,,,BW+OH
1996-05-18,06:50,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-006,,M,7:30,,,,,,,,,,,BW+OH
1996-05-18,06:50,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-009,,M,7:30,,,,,,,,,,,BW+OH
1996-05-18,06:50,-3.17533,35.59767,den Mogli,GRS,sad,1,,,M-087,,M,7:30,,,,,,,,,,,BW+OH
1996-05-18,07:10,-3.17833,35.60050,,GRS,ad,1,,,M-008,,M,,,,,,,,,,,,BW+OH
1996-05-18,07:17,-3.17833,35.60050,,GRS,ad,2,,,M-003,,M,,,,,,,,,,,,BW+OH
1996-05-18,07:17,-3.17833,35.60050,,GRS,ad,2,,"went into a hole, is this a den hole?",M-013,,M,,,,,,,,cut 12o'cl,cut 12,,,BW+OH
1996-05-18,07:17,-3.17833,35.60050,,GRS,ad,1,,LD close to M-003,M-041,,M,,,,,,,,,,,,BW+OH
1996-05-18,08:35,-3.17833,35.60050,,GRS,ad,1,,"small face, round ears, pale spots",M-008,,M,,,,,,,,,,,,BW+OH
1996-05-18,09:30,-3.18050,35.60167,,GRS,ad,1,,not shy at all,,,X,,,,,,,,,,,,BW+OH
1996-05-18,10:00,-3.17633,35.59217,den Moon,GRS,ad,1,,red tail,L-042,,L,10:02,,,,,,,7+11,1,,,BW+OH
1996-05-18,10:00,-3.17633,35.59217,den Moon,GRS,ad,1,,,M-049,,M,10:02,,,,,,,,,,,BW+OH
1996-05-18,10:45,-3.16867,35.60467,,,ad,1,,,,,X,,,,,,,,,,,,BW+OH
1996-05-18,12:38,-3.19917,35.59617,,,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-05-18,13:03,-3.20167,35.61000,,,sad,1,,,N-041,,N,,,,,,,,,,,,BW+OH
1996-05-18,13:15,-3.19833,35.60667,,GRS,ad,2,,,L-002,,L,,,,,,,,,,,,BW+OH
1996-05-18,13:40,-3.20250,35.60700,,GRS,sad,1,,,N-041,,N,,,,,,,,,,,,BW+OH
1996-05-18,13:40,-3.20167,35.60800,,GRS,ad,1,,,N-040,,N,,,,,,,,7+11,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,2,,,M-001,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,2,,,M-003,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,2,,,M-006,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,1,,,M-008,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,2,,,M-013,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,ad,1,,,M-046,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:15,-3.17833,35.60050,,GRS,sad,1,,,M-087,,M,,,,,,,,,,,,BW+OH
1996-05-18,16:48,-3.17833,35.60050,,GRS,ad,2,,limping with RHL,M-043,,M,,,,,,,,,,,,BW+OH
1996-05-18,17:28,-3.17833,35.60050,,GRS,sad,1,,,M-092,,M,,,,,,,,,,,,BW+OH
1996-05-18,17:30,-3.17833,35.60050,,GRS,ad,2,,,M-012,,M,,,,,,,,,,,,BW+OH
1996-05-18,17:38,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-001,,M,17:45,,,,,,,,,,,BW+OH
1996-05-18,17:38,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-003,,M,17:45,,,,,,,,,,,BW+OH
1996-05-18,17:38,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-006,,M,17:45,,,,,,,,,,,BW+OH
1996-05-18,17:38,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-090,,M,17:45,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,ad,2,,,M-005,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,cub,,,,M-081,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,cub,,,,M-084,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,sad,2,,,M-086,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,cub,,,,M-091,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,cub,,,,M-093,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,17:49,-3.17633,35.59217,den Moon,GRS,cub,,,,,,M,18:27,,,,,,,,,,,BW+OH
1996-05-18,18:37,-3.17467,35.60633,,GRS,sad,1,,CW on WI-horns,A-046,,A,,,,,,,,,,,,BW+OH
1996-05-18,18:54,-3.14833,35.64983,,HER,ad,,,,,,X,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,2,,around WI-head and BB,M-006,,M,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,1,,CW on BB after M-014,M-008,,M,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,1,,around WI-head and BB,M-010,,M,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,2,,CW on BB,M-014,,M,,,,,,,,"8,sm",,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,1,,,M-041,,M,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,1,,around WI-head and BB,M-048,,M,,,,,,,,,,,,BW+OH
1996-05-19,07:19,-3.17317,35.60933,,GRS,ad,1,,,M-053,,M,,,,,,,,,"4,sm",,,BW+OH
1996-05-19,08:15,-3.17317,35.60933,,GRS,ad,1,,around WI-head and BB,M-045,,M,,,,,,,,,,,,BW+OH
1996-05-19,08:24,-3.17400,35.60317,,GRS,ad,1,,,M-050,,M,,,,,,,,"11,sm","1,sm",,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-001,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-003,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-004,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-009,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-014,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,ad,1,,,M-051,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-080,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-081,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-082,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-083,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-084,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,cub of M-001,M-085,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,sad,2,,,M-086,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,cub of M-014,M-089,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-090,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-091,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,08:35,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-093,,M,10:05,,,,,,,,,,,BW+OH
1996-05-19,10:10,-3.17517,35.59867,,GRS,ad,2,,,M-009,,M,,,,,,,,,,,,BW+OH
1996-05-19,10:11,-3.17517,35.59867,,GRS,ad,2,,,M-006,,M,,,,,,,,,,,,BW+OH
1996-05-19,16:41,-3.17550,35.54900,,SSA,ad,2,,,L-013,,L,,,,,,,,,,,,BW+OH
1996-05-19,16:41,-3.17550,35.54900,,SSA,ad,2,,,L-015,,L,,,,,,,,,,,,BW+OH
1996-05-19,16:41,-3.17550,35.54900,,SSA,ad,1,,,L-047,,L,,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-001,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-002,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-006,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-009,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,2,,,M-014,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,ad,1,,,M-051,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-080,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-081,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-082,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-083,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-084,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-085,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,sad,2,,,M-086,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-089,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-090,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-091,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,17:33,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-093,,M,18:30,,,,,,,,,,,BW+OH
1996-05-19,18:25,-3.17633,35.59217,den Moon,GRS,ad,2,,,M-005,,M,18:26,,,,,,,,,,,BW+OH
1996-05-19,18:25,-3.17633,35.59217,den Moon,GRS,ad,2,,,M-013,,M,18:26,,,,,,,,,,,BW+OH
1996-05-19,18:38,-3.17450,35.60700,,GRS,ad,1,,,M-041,,M,,,,,,,,,,,,BW+OH
1996-05-19,18:41,-3.17350,35.61200,,GRM,ad,2,,,M-004,,M,,,,,,,,,,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,ad,1,,,M-040,,M,8:25,,,,,,,,,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-081,,M,8:25,,,,,,,,,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-083,,M,8:25,,,,,,,,,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,sad,2,,,M-086,,M,8:25,,,,,,,,,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,sad,2,,in Mogli-DH together with cubs,M-088,,M,8:25,,,,,,,"11,sm",,,,BW+OH
1996-05-20,07:24,-3.17533,35.59767,den Mogli,GRS,cub,,,,M-090,,M,8:25,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,2,,,M-001,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,2,,,M-003,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,2,,,M-007,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,1,,,M-008,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,2,,,M-009,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,2,,,M-014,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,ad,1,,"L very close to M-001, M-014, M-009 and M-003",M-045,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:30,-3.17550,35.59883,,GRS,sad,2,,,M-088,,M,,,,,,,,,,,,BW+OH
1996-05-20,08:56,-3.17600,35.59917,,GRS,ad,1,,"limping, RHL not touching floor",M-010,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:06,-3.17967,35.60300,,GRS,ad,2,,carries head + BB around,M-043,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:06,-3.17967,35.60300,,GRS,ad,1,,FO M-043,M-048,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:10,-3.18033,35.60200,,GRS,ad,2,,"takes H + BB from M-043, then LE it, M-048 takes it then",M-013,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:10,-3.18033,35.60200,,GRS,ad,1,,"takes H from M-048, M-048 RE",M-049,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:20,-3.17833,35.60050,,GRS,ad,2,,,M-012,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:20,-3.17833,35.60050,,GRS,ad,1,,,M-052,,M,,,,,,,,,"1,big",,,BW+OH
1996-05-20,09:20,-3.17833,35.60050,,GRS,sad,1,,,M-087,,M,,,,,,,,,,,,BW+OH
1996-05-20,09:20,-3.17833,35.60050,,GRS,sad,1,,,M-092,,M,,,,,,,,,,,,BW+OH
1996-05-20,10:38,-3.17550,35.59883,,GRS,ad,1,,,M-008,,M,,,,,,,,,,,,BW+OH
1996-05-20,11:47,-3.17550,35.59883,,GRS,sad,1,,,M-087,,M,,,,,,,,,,,,BW+OH
1996-05-20,11:47,-3.17550,35.59883,,GRS,sad,2,,,M-088,,M,,,,,,,,,,,,BW+OH
1996-05-20,15:17,-3.17833,35.60050,,GRS,ad,2,,,M-014,,M,,,,,,,,,,,,BW+OH
1996-05-20,15:17,-3.17833,35.60050,,GRS,ad,1,,,M-048,,M,,,,,,,,,,,,BW+OH
1996-05-20,15:34,-3.17617,35.59933,,GRS,ad,2,,,M-001,,M,,,,,,,,,,,,BW+OH
1996-05-20,15:34,-3.17617,35.59933,,GRS,ad,1,,,M-010,,M,,,,,,,,,,,,BW+OH
1996-05-20,15:34,-3.17617,35.59933,,GRS,ad,1,,,M-040,,M,,,,,,,,,,,,BW+OH
