date,time,latitude,longitude,location,species,sequence,name,name2,focal_voc,other_sound,sequence_total,sequence_missed_start,sequence_missed_end,sequence_recorded,audioID,original_file,count_original_file,quality,context_behaviour,context_ecology,reply,comments,observer
1998-05-10,18:27,-3.18783,35.58417,Long grass,HYC,1,L-041,,WP,,13a,2a,none,11a,au_19980510_1827_L,Tape_N03,08:06,good,while LE den area,,y,a bit far away,
1998-05-10,18:27,,,p,HYC,1,,,WP,,"1s, 4a",,,,,NA,,,reply?,,n,,
1998-05-10,18:32,-3.18783,35.58417,long grass,HYC,1,,black,WP,,8a,,,,,NA,,,in DH,,n,,
1998-05-10,18:32,-3.18783,35.58417,long grass,HYC,1,,black,WP,,4a,,,,,NA,,,in DH,,n,,
1998-05-10,18:35,-3.18783,35.58417,long grass,HYC,1,,black,WP,,2a,,,,,NA,,,in DH,,n,,
1998-05-10,18:40,-3.18783,35.58417,long grass,HYC,1,,black,WP,,4a,,,,,NA,,,in DH,,n,,
1998-05-10,18:42,-3.18783,35.58417,long grass,HYC,1,,black,WP,,5a,,,,,NA,,,in DH,,n,"l-086 goes to dh, looks",
1998-05-10,18:51,-3.18783,35.58417,long grass,HYC,1,L-112,,WP,,8a,,,,,NA,,,?,,n,l-012 carries cub out of dh and in again,
1998-05-10,18:53,-3.18783,35.58417,long grass,HYC,1,L-112,,WP,,8a,,,,,NA,,,?,,n,,
1998-05-10,18:54,-3.18783,35.58417,long grass,HYC,1,L-112,,WP,,5a,,,,,NA,,,?,,n,,
1998-05-10,23:38,400m sw of long grass,,p,HYC,1,,N-043 or L-041,WP,,15a,,,,,NA,,,while le den area,,n,,
1998-05-11,1:21,200m n of long grass,,p,HYC,1,,,WP,,"4a, 3s",,,,,NA,,,?,,y,,
1998-05-11,1:22,-3.18783,35.58417,long grass,HYC,1,L-097,,WP,,8a,,,,,NA,,,reply ,,y,,
1998-05-11,1:23,500m n of long grass,,p,HYC,1,,,WP,,"3s, 2a",,,,,NA,,,reply ,,y,,
1998-05-11,1:24,300m n of long grass,,p,HYC,1,,,WP,,"7a, 1t, 3a, 1t",,,,,NA,,,reply ,,n,,
1998-05-11,1:28,-3.18783,35.58417,long grass,HYC,1,L-009,,WP,,"3s, 1a, 1t",,,,,NA,,,the wp goeas over into a gn in her dh,,n,,
1998-05-11,1:49,-3.18783,35.58417,long grass,HYC,1,L-041,,WP,,14a,,,,,NA,,,while le den area,,n,,
1998-05-11,7:03,1.5km e of long grass,,p,HYC,1,,,WP,,"7a, 1t",,,,,NA,,,?,,n,,
1998-05-11,8:16,-3.18783,35.58417,long grass,HYC,1,L-109,,WP,,"1a, 5s",,,,,NA,,,?,,n,"l-105 ap, gt",
1998-05-11,20:34,500m e of long grass,,p,HYC,1,,,WP,,"3a, 1t, 1a, 1t",,,,,NA,,,?,,n,,
1998-05-11,20:34,300m e of long grass,,p,HYC,1,,,WP,,"9a, 2t",,,,,NA,,,?,,n,,
1998-05-12,6:00,-3.18783,35.58417,long grass,HYC,1,N-043,,WP,,"6s, 1a, 1t",,,,,NA,,,while ap den area,,n,,
1998-05-12,6:06,-3.18783,35.58417,long grass,HYC,1,L-041,,WP,,"11a, 1t",,,,,NA,,,while le den area,,n,,
1998-05-12,6:14,2km e of long grass,,p,HYC,1,,,WP,,"9a, 1t",,,,,NA,,,?,,n,,
1998-05-12,11:02,-3.18783,35.58417,long grass,HYC,1,,black,WP,,11a,,,,,NA,,,?,,n,nr of others,
1998-05-12,16:24,-3.18783,35.58417,long grass,HYC,1,L-107,,WP,,12a,,,,,NA,,,after l-012 ap him,,n,l-107 r into dh and comes out again while wp,
1998-05-12,19:19,300m n of long grass,,p,HYC,1,,,WP,,"1a, 8s, 1t",,,,,NA,,,?,,n,,
1998-05-12,19:35,300m n of long grass,,p,HYC,1,,,WP,,"2a, 5s, 5a, 1a, 1t",,,,,NA,,,?,,y,,
1998-05-12,19:35,700m e of long grass,,p,HYC,1,,,WP,,"4a, 1s, 1t",,,,,NA,,,reply,,n,joins the one above,
1998-05-12,23:03,-3.18783,35.58417,long grass,HYC,1,,L-105 or L-106,WP,,9a,,,,,NA,,,after L-012 ap den area,,n,l-105 + l-106 come out of dh and one of them wp,
1998-05-12,23:08,-3.18783,35.58417,long grass,HYC,1,,,WP,,7a,,,,,NA,,,after L-012 ap den area,,n,,
1998-05-13,1:31,-3.18783,35.58417,long grass,HYC,1,L-041,,WP,,"10a, 1t",,,,,NA,,,while le den area,,y,,
1998-05-13,1:32,500m e of long grass,,p,HYC,1,M-047,,WP,,"13a, 1t",,,,,NA,,,reply,,n,,
1998-05-13,1:34,-3.18783,35.58417,long grass,HYC,1,,L-108 or -109L,WP,,"1a, 6s, 1t",,,,,NA,,,1min after L-041 ap den,,y,,
1998-05-13,1:34,-3.18783,35.58417,long grass,HYC,1,,L-090 or L-086,WP,,"8a, 1s, 1t",,,,,NA,,,"1min after L-041 ap den, reply",,n,,
1998-05-13,5:44,500m e of long grass,,p,HYC,1,,,WP,,6a,,,,,NA,,,?,,n,,
1998-05-13,5:55,500m e of long grass,,p,HYC,1,,,WP,,8a,,,,,NA,,,?,,n,,
1998-05-13,18:53,-3.18783,35.58417,long grass,HYC,1,L-106,,WP,,"1a, 1s, 2a",,,,,NA,,,l-005 ap and l-106 cw on a wi leg,,n,,
1998-05-13,22:07,700m ne of long grass,,p,HYC,1,,,WP,,3a,,,,,NA,,,?,,y,,
1998-05-13,22:07,-3.18783,35.58417,Long grass,HYC,1,L-088,,WP,,7a,3a,none,4a,au_19980513_2207_L,Tape_N03,09:17,poor,"reply to other WP, while R towards the direction of other WP",,n,a bit far away,
1998-05-13,22:08,800m ne of long grass,,p,HYC,1,,,WP,,simultaneous WP,,,no,,NA,,,reply,,y,,
1998-05-13,23:31,2km nw of long grass,,p,HYC,1,,,WP,,9a,,,,,NA,,,?,,n,,
1998-05-13,23:44,-3.18783,35.58417,long grass,HYC,1,L-109,,WP,,9a,,,,,NA,,,"l-088, l-004 + l-090 ap gr",,n,,
1998-05-14,0:35,-3.18783,35.58417,long grass,HYC,1,,,WP,,"8a, 1s, 1t",,,,,NA,,,while le ?,,n,,
1998-05-14,2:13,300m of long grass,,p,HYC,1,M-047,,WP,,15a,,,,,NA,,,ap den 0218,,n,,
1998-05-14,4:54,400m of long grass,,p,HYC,1,,,WP,,9a,,,,,NA,,,as a reply to other wp further away,,n,,
1998-05-14,6:12,-3.18783,35.58417,long grass,HYC,1,,,WP,,6a,,,,,NA,,,in DH,,n,,
1998-05-14,6:25,-3.18783,35.58417,long grass,HYC,1,,,WP,,14a,,,,,NA,,,in DH,,n,,
1998-05-14,6:30,-3.18783,35.58417,long grass,HYC,1,,,WP,,"1a, 6s, 1a",,,,,NA,,,in DH,,n,,
1998-05-14,6:42,-3.18783,35.58417,long grass,HYC,1,L-109,,WP,,"4s, 2a",,,,,NA,,,a-049 ap den,,n,,
1998-05-16,11:23,-3.19333,35.60033,p,HYC,1,L-095,,WP,,"10a, 1t",,,,,NA,,,"when the li adf gi and wa 20m, l-095 wp",at a wi kill the lemalas took over from a li adf,n,,
1998-05-20,18:28,-3.18783,35.58417,Long grass,HYC,1,L-040,,WP,,"1a, 7s, 3a","1a, 1s",none,"6s, 3a",au_19980520_1828_L,Tape_N03,10:14,good,while LE den area. M-047 WA with L-040,,n,,
1998-05-23,18:51,-3.18783,35.58417,long grass,HYC,1,,black,WP,,11a,,,,,NA,,,in DH,,n,,
1998-05-25,6:52,-3.15683,35.62700,p,HYC,1,N-046,,WP,,"5a, 1t",,,,,NA,,,while wa through m-terr,,n,,
1998-05-27,8:51,-3.17450,35.59533,mandi,HYC,1,,black,WP,,"1a, 6s",,,,,NA,,,in DH,,n,,
1998-05-27,17:16,-3.17450,35.59533,mandi,HYC,1,,black,WP,,5s,,,,,NA,,,in DH,,n,"l-004 gu, makes 2 steps, ld",
1998-05-27,18:33,400m ne of mandi,,p,HYC,1,A-041,,WP,,"1a, 9s",,,,,NA,,,after le den 18:25,,n,"l-040 + l-041 gu, tu, lo in that direction",
1998-05-27,18:45,-3.17450,35.59533,mandi,HYC,1,,black,WP,,7s,,,,,NA,,,in DH,,n,,
1998-05-28,7:34,-3.17450,35.59533,mandi,HYC,1,,black,WP,,8s,,,,,NA,,,"in DH, L-004 gn for minutes",,n,,
1998-05-28,18:42,,,p,HYC,1,,multiple lemalas,GN,LA,NA,NA,NA,NA,au_19980528_1842_L,Tape_N03,11:17,poor,"at carc with LI adf, 13 lemalas, 1 LI adf, more lemalas ap",at carc with LI adf,n,with sounds of lions,
1998-05-30,17:13,-3.17450,35.59533,mandi,HYC,1,L-108,,WP,,"1a, 1s, 2a, 6s, 1t",,,,,NA,,,after l-087 quickly ap l-108,,n,,
1998-05-30,18:01,-3.17450,35.59533,mandi,HYC,1,L-042,,WP,,"1a, 5s, 1t",,,,,NA,,,"while l 5m from dh, a few hy arrived at den",,n,,
1998-05-30,18:43,-3.17450,35.59533,mandi,HYC,1,L-042,,WP,,"2a, 4s, 5a, 1t",,,,,NA,,,while le den area,,n,,
1998-06-01,18:53,-3.17450,35.59533,mandi,HYC,1,,black,WP,,8a,,,,,NA,,,in DH,,n,"l-012 (who is alone here) gu, in dh",
1998-06-03,6:53,-3.17450,35.59533,mandi,HYC,1,,black,WP,,10a,,,,,NA,,,in DH,,n,,
1998-06-03,7:10,-3.17450,35.59533,Mandi,HYC,1,,black,WP,,6a,,,,,NA,,,in DH,,n,,
1998-06-08,17:30,-3.17633,35.59217,Moon,HYC,1,L-041,,WP,,"9a, 1t",5a,none,"4a, 1t",au_19980608_1730_L,Tape_N03,12:49,poor,while LE den area,,n,wa away from microphone,
1998-06-08,18:08,-3.17633,35.59217,Moon,HYC,1,L-041,,WP,,"9a, 1t",,,,,NA,,,"while WA, then LD 100m away",,n,,
1998-06-08,18:30,300m S of Moon,,p,HYC,1,,,WP,,"15a, 1t",,,,,NA,,,,,n,,
1998-06-08,19:10,-3.17633,35.59217,Moon,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,while LE den,,n,,
1998-06-08,23:49,200m N of Moon,,p,HYC,1,,,WP,,"12a, 1t",,,,,NA,,,answer to WP from far away,,n,,
1998-06-09,14:52,-3.17633,35.59217,Moon,HYC,1,L-107,,WP,,9a,,,,,NA,,,after L-012 AP him,,n,,
1998-06-09,15:27,200m of Moon,,p,HYC,1,L-041,,WP,,5a,,,,,NA,,,after LE den 15:24,,n,,
1998-06-09,15:38,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,9a,,,,,NA,,,,,n,,
1998-06-09,18:19,-3.17633,35.59217,Moon,HYC,1,,prob L-112,WP,,8a,,,,,NA,,,L-102 AP DH,,n,"others (L-012, L-107, L-105, L-106, L-111, L-116) NR",
1998-06-09,18:27,400m N of Moon,,p,HYC,1,,,WP,,"3a, 5s, 1t",,,,,NA,,,?,,n,,
1998-06-09,21:56,250m W of Moon,,p,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,?,,n,,
1998-06-09,23:46,300m N of Moon,,p,HYC,1,,,WP,,"6a, 1s, 2a",,,,,NA,,,?,,n,,
1998-06-09,23:54,300m N of Moon,,p,HYC,1,,,WP,,"1a, 6s, 1t",,,,,NA,,,?,,y,,
1998-06-09,23:55,800m E of Moon,,p,HYC,1,,,WP,,"1a, 2s, 1a",,,,,NA,,,?,,y,falls in,
1998-06-09,23:55,600m SE of Moon,,p,HYC,1,,,WP,,11a,,,,,NA,,,?,,n,,
1998-06-10,0:41,-3.17633,35.59217,Moon,HYC,1,L-116,,WP,,11a,,,,,NA,,,,,n,5min before den shifting,
1998-06-10,0:42,-3.17633,35.59217,Moon,HYC,1,,L-112 or L-116,WP,,7a,,,,,NA,,,,,n,4min before den shifting,
1998-06-10,2:54,-3.17633,35.59217,Moon,HYC,1,,L-040?,WP,,7s,3s,none,4s,au_19980610_0254_L,Tape_N03,13:39,poor,while LE den area,,n,wa away from microphone,
1998-06-10,14:07,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,10a,,,,,NA,,,,,n,,
1998-06-10,16:52,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,11a,,,,,NA,,,?,,n,"L-102 AP DH, looks into it, L-012, L-090, L-105, L-106, L-107 NR",
1998-06-10,18:53,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,9a,,,,,NA,,,?,,n,"L-012 AP DH, L-011 NR",
1998-06-10,19:07,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,7a,,,,,NA,,,?,,n,"L-011, L-012, L-015 NR",
1998-06-10,23:37,2km E of Moon,,p,HYC,1,,,WP,,"2s, 3a",,,,,NA,,,?,,n,,
1998-06-10,23:48,2km E of Moon,,p,HYC,1,,,WP,,"7s, 3a",,,,,NA,,,?,,n,other falls in,
1998-06-11,0:08,2km E of Moon,,p,HYC,1,,,WP,,"1s, 8a",,,,,NA,,,?,,y,,
1998-06-11,0:08,2km NE of Moon,,p,HYC,1,,,WP,,8s,,,,,NA,,,?,,n,,
1998-06-11,0:19,2km NE of Moon,,p,HYC,1,,,WP,,"6s, 2a",,,,,NA,,,?,,n,,
1998-06-11,0:37,400m E of Moon,,p,HYC,1,,,WP,,"4s, 3a, 1s, 1t",,,,,NA,,,answers to 2 simultaneous WP,,y,other falls in,
1998-06-11,0:50,600m S of Moon,,p,HYC,1,,,WP,,simultaneous WP,,,no,,NA,,,,,y,,
1998-06-11,0:51,400m NE of Moon,,p,HYC,1,,,WP,,"1a, 4s",,,,,NA,,,,,n,,
1998-06-11,1:13,800m SE of Moon,,p,HYC,1,,,WP,,7a,,,,,NA,,,?,,n,,
1998-06-11,4:06,250m E of Moon,,p,HYC,1,,,WP,,"7a, 1t",,,,,NA,,,?,,n,,
1998-06-11,4:12,-3.17633,35.59217,Moon,HYC,1,,,WP,,10a,,,,,NA,,,while LE den area,,n,,
1998-06-11,4:17,-3.17633,35.59217,Moon,HYC,1,L-107,,WP,,7a,,,,,NA,,,?,,y,L-106 joins,
1998-06-11,5:31,800m E of Moon,,p,HYC,1,,,WP,,15a,,,,,NA,,,?,,n,,
1998-06-11,5:35,-3.17633,35.59217,Moon,HYC,1,L-002,,WP,,"6s, 1a",5s,none,"1s, 1a",au_19980611_0535_L,Tape_N03,14:29,poor,while LE den area,,y,wi vocalisation in background,
1998-06-11,5:35,-3.17633,35.59217,Moon,HYC,2,,L-042 (or L-012 or L-014),WP,,"7a, 1t",4a,none,"3a, 1t",au_19980611_0535_L,Tape_N03,14:53,poor,reply to WP of L-002,,n,recording from far away,
1998-06-11,5:43,SE of Moon,,p,HYC,1,,,WP,,"2 WPs, simultaneously",,,,,NA,,,,,,,
1998-06-11,5:47,SE of Moon,,p,HYC,1,,,WP,,simultaneous WP,,,no,,NA,,,,,,,
1998-06-11,7:03,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,"9a, 1t",,,,,NA,,,after L-012 WA away from DH (20m),,n,"L-012 WA back to DH, LD; L-011 + L-107 NR",
1998-06-11,19:09,-3.17633,35.59217,Moon,HYC,1,L-095,,WP,,"7s, 2a, 1t",,,,,NA,,,"while L 0,5m from car",,n,,
1998-06-11,19:17,-3.17633,35.59217,Moon,HYC,1,,L-040 or L-042,WP,,"5a, 1s, 5a, 1t",,,,,NA,,,while WA around. They arrived 1914 with L-008 + L-106,,n,,
1998-06-11,19:28,200m N of Moon,,p,HYC,1,,,WP,,15a,,,,,NA,,,?,,n,,
1998-06-11,20:54,-3.17633,35.59217,Moon,HYC,1,L-047,,WP,,"1a, 2s",,,,,NA,,,?,,n,,
1998-06-11,21:50,-3.17633,35.59217,Moon,HYC,1,,L-047?,WP,,"1a, 5s, 2t, 1s, 1t, 1a, 1t",,,,,NA,,,?,,n,,
1998-06-11,23:24,500m of Moon,,p,HYC,1,,,WP,,"1s, 7a, 1t",,,,,NA,,,?,,n,,
1998-06-12,0:05,400m NW of Moon,,p,HYC,1,,L-090 or L-083,WP,,"12s, 1t",,,,,NA,,,?,,n,,
1998-06-12,0:09,"2,5km E of Moon",,p,HYC,1,,,WP,,"9a, 1s, 1t",,,,,NA,,,?,,y,other joins with 3s,
1998-06-12,1:39,-3.17633,35.59217,Moon,HYC,1,L-112,,WP,,11a,,,,,NA,,,?,,n,,
1998-06-12,1:50,3km E of Moon,,p,HYC,1,,,WP,,"3a, 3s, 4a, 1t",,,,,NA,,,?,,n,,
1998-06-12,5:41,1km SE of Moon,,p,HYC,1,,,WP,,"5s, 1t",,,,,NA,,,?,,y,,
1998-06-12,5:41,3km E of Moon,,p,HYC,1,,,WP,,"4s, 1a",,,,,NA,,,?,,n,,
1998-06-12,6:15,300m S of Moon,,p,HYC,1,,L-040 or L-042,WP,,"2s, 1a, 2s, 1a",,,,,NA,,,they LE 0610,,n,,
1998-06-12,19:48,-3.17633,35.59217,Moon,HYC,1,,L-042?,WP,,"3a, 3s, 7a, 1t","3a, 1s",none,"2s, 7a, 1t",au_19980612_1948_L,Tape_N03,16:19,good,while LE den area,,n,crickets chirping,
1998-06-12,21:52,-3.17633,35.59217,Moon,HYC,1,L-106,,WP,,"6s, 3a",,,,,NA,,,?,,n,,
1998-06-13,0:20,400m NE of Moon,,p,HYC,1,,,WP,,8a,,,,,NA,,,?,,n,,
1998-06-13,0:25,300m NE of Moon,,p,HYC,1,,,WP,,13a,,,,,NA,,,?,,n,,
1998-06-13,0:32,200m N of Moon,,p,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,?,,n,,
1998-06-13,0:56,500m SE of Moon,,p,HYC,1,,,WP,,10a,,,,,NA,,,?,,n,,
1998-06-13,1:28,"1,5km NW of Moon",,p,HYC,1,,,WP,,9a,,,,,NA,,,?,,n,,
1998-06-13,3:32,200m N of Moon,,p,HYC,1,,N-043?,WP,,8a,,,,,NA,,,prob N-043 while entering den area 0333,,n,gurgled,
1998-06-13,4:28,300m N of Moon,,p,HYC,1,,,WP,,"1a, 7s, 2a, 2s, 1t",,,,,NA,,,?,,n,,
1998-06-13,4:45,-3.17633,35.59217,Moon,HYC,1,L-042,,WP,,"2a, 1s, 7a, 1t, 5a, 1t",,,,,NA,,,while LE den area,,n,,
1998-06-13,4:55,-3.17633,35.59217,Moon,HYC,1,N-043,,WP,,"7a, 1t",,,,,NA,,,?,,n,,
1998-06-13,4:59,-3.17633,35.59217,Moon,HYC,1,L-008,,WP,,"1a, 3s, 1t, 1a, 1t",,,,,NA,,,?,,n,,
1998-06-13,5:43,-3.17633,35.59217,Moon,HYC,1,,,WP,,"1a, 3s, 2a, 1t, 1a",,,,,NA,,,while LE den area,,n,,
1998-06-13,6:09,400m NE of Moon,,p,HYC,1,,,WP,,"5s, 7a",,,,,NA,,,?,,n,,
1998-06-20,7:58,-3.16017,35.62083,p,HYC,1,M-043,,WP,,"6s, 1t, 1s, 1t",,,,,NA,,,before a sadm LI LE a WI carc the HY prob killed,kill,y,,
1998-06-29,18:35,-3.18217,35.58117,p,HYC,1,L-086,,WP,,"1a, 1s, 8a",,,,,NA,,,"after 2 sadm LI took over a WC a HY killed, 13 Lemalas here",kill,n,,
1998-07-10,7:30,-3.17100,35.61133,p,HYC,1,,multiple,WP,LA,multiple,none,none,multiple,au_19980710_0730_M,Tape_N03,17:42,good,while 26 Munges were surrounding the LI adf MG-015,kill,n, vocalizations from many different individuals together,
1998-07-13,18:34,-3.18150,35.58300,Lumpi,HYC,1,L-108,,WP,,8s,,,,,NA,,,2min after L-090 arrives at den,,n,,
1998-07-18,8:34,-3.17383,35.61033,p,HYC,1,M-106,,WP,,"2a, 2s, 5a, (fast)","2a, 1s",none,"1s, 5a, (fast)",au_19980718_0834_M,Tape_N03,18:53,good,while AP M-006 + M-097 at carcass,kill,n,,
1998-07-18,8:34,-3.17383,35.61033,p,HYC,1,M-006,,WP,,4a,,,,,NA,,,after being LU by M-006 and having CH M-009 5m,kill,n,,
1998-08-06,7:11,-3.17467,35.62917,Mumbe,HYC,1,M-116,,WP,,"8a, 2s, 1t",,,,,NA,,,"after M-084 AP den, M-116 excited bec came out of DH, quite a few HY around",,n,,
1998-08-06,7:35,-3.17467,35.62917,Mumbe,HYC,1,M-116,,WP,,"6a, 1s, 1t",,,,,NA,,,after R into a DH,,n,,
1998-08-08,8:31,"100m S of 3 11.94, 35 35.93",,p,HYC,1,N-005,,WP,,13a,,,,,NA,,,"after L-004, L-013 + L-101 took over the BU carc from N-005 + N-001",kill,n,,
1998-08-08,8:31,"100m S of 3 11.94, 35 35.93",,p,HYC,1,N-001,,WP,,2a,,,,,NA,,,"after L-004, L-013 + L-101 took over the BU carc from N-005 + N-001",kill,n,,
1998-08-08,8:36,-3.20350,35.60200,Namba,HYC,1,N-005,,WP,,"9a, 1t",,,,,NA,,,"after L-004, L-013 + L-101 took over the BU carc from N-005 + N-001",BU carc,n,N-001 joins N-005,
1998-08-08,8:36,-3.20350,35.60200,Namba,HYC,1,N-001,,WP,,"6a, 1t",,,,,NA,,,"after L-004, L-013 + L-101 took over the BU carc from N-005 + N-001",BU carc,n,,
1998-08-08,9:00,500m S of carc,,p,HYC,1,N-005,,WP,,8a,,,,,NA,,,"0851 a adm LI took over the BU carc from L-004, L-013 + L-101",BU carc,n,,
1998-08-08,9:02,500m S of carc,,p,HYC,1,N-005,,WP,,3a,,,,,NA,,,"0851 a adm LI took over the BU carc from L-004, L-013 + L-101",BU carc,n,N-001 stands next to N-005,
1998-08-08,9:05,400m S of carc,,p,HYC,1,N-005,,WP,,7a,,,,,NA,,,"0851 a adm LI took over the BU carc from L-004, L-013 + L-101",BU carc,n,N-001 stands next to N-005,
1998-08-08,9:15,400m S of carc,,p,HYC,1,N-005,,WP,,"12a, 1t",,,,,NA,,,"0851 a adm LI took over the BU carc from L-004, L-013 + L-101",BU carc,n,N-001 + N-005 AP slowly,
1998-08-10,9:07,-3.18500,35.50067,p,HYC,1,,multiple,WP,,simultaneous WP,,,no,,NA,,,"3 LI adf are at a WI kill, 17 Airstrips around. When the 2 LI GU and AP the HY a lot of vocalization",kill,,,
1998-08-10,9:55,-3.18500,35.50067,p,HYC,1,,multiple,WP,,simultaneous WP,,,no,,NA,,,"we are with the 3 LI adf and can hear a lot of vocalization at the carc. When we came back to carc, there is a LI sadm around (LE 1013)",kill,,,
1998-08-19,7:53,-3.14117,35.62483,Kunja birth,HYC,1,M-006,,WP,,"6a, 1t",,,,,NA,,,"after M-007 + M-082 SV M-006, M-006 GU, EB, HB",,n,,
1998-08-19,18:30,-3.17383,35.57383,p,HYC,1,,,WP,,unknown,,,no,,NA,,,a HY that was with a BU mother and her new-born calf,,y,,
1998-08-19,18:30,-3.17917,35.57083,Lake,HYC,1,L-102,,WP,,4a,,,,,NA,,,"1831 L-102, L-010 + L-107 LO to the spot where the BU were + 2HY in high HE",,n,"1831 L-102, L-010 + L-107 LO to the spot where the BU were + 2 HY in high HE",
1998-08-19,18:37,-3.17383,35.57383,p,HYC,1,,,WP,,unknown,,,no,,NA,,,"recruitment, many HY AP between 1841 and 1847, then kill BU calf",kill BU calf,n,,
1998-08-20,8:18,-3.16383,35.57317,p,HYC,1,M-047,,WP,,10a,,,,,NA,,,during a boundary clash with 9 Engitatis,,n,the Lemalas were 10 at that moment,
1998-08-20,8:32,-3.16533,35.57300,p,HYC,1,L-084,,WP,,6s,,,,,NA,,,after the boundary clash with 12 Engitatis (and 10 Lemalas),,,the Engitatis drove the Lemalas back,
1998-08-31,17:33,-3.17917,35.57083,lake,HYC,1,L-108,,WP,,"1a, 4s, 1a, 1s, 1a, 2s",,,,,NA,,,when L-087 AP den,,n,,
1998-08-31,17:55,-3.17917,35.57083,lake,HYC,1,L-042,,WP,,"1b, 1a, 5s, 2a, 1t",,,,,NA,,,"after arriving at den, GT several cubs",,n,,
1998-09-01,18:25,-3.17917,35.57083,lake,HYC,1,L-095,,WP,,"7s, 2a",,,,,NA,,,while LE den area,,n?,,
1998-09-01,18:25,-3.17917,35.57083,lake,HYC,1,L-124,,WP,,unknown,,,no,,NA,,,reply to WP before ?,,n,"L-102, L-087, L-090, L-112, L-114 + L-116 look into DH",
1998-09-03,18:28,-3.17917,35.57083,lake,HYC,1,L-108,,WP,,"1a, 5s",,,,,NA,,,after L-042 AP den,,n,,
1998-09-03,18:38,-3.17917,35.57083,lake,HYC,1,L-124,,WP,,"7s, 1a",,,,,NA,,,after other cubs come out of DH,,n,,
1998-09-04,18:46,-3.14117,35.62483,kunja birth,HYC,1,M-040,,WP,,"8a, 1t",,,,,NA,,,"while standing in periphery with M-098, M-088 + M-117",,n,,
1998-09-04,19:01,-3.14117,35.62483,kunja birth,HYC,1,,,WP,,6a,,,,,NA,,,?,,n,,
1998-09-04,19:06,-3.14117,35.62483,kunja birth,HYC,1,,,WP,,7a,,,,,NA,,,?,,n,,
1998-09-04,19:50,500m E of Kunja birth,,p,HYC,1,,,WP,,11a,,,,,NA,,,?,,n,,
1998-09-04,23:38,800m E of Kunja birth,,p,HYC,1,,,WP,,"4s, 6a",,,,,NA,,,?,,n,,
1998-09-05,0:10,800m E of Kunja birth,,p,HYC,1,,,WP,,"8a, 1t",,,,,NA,,,?,,n,,
1998-09-05,1:18,1.5km E of Kunja birth,,p,HYC,1,,,WP,,6a,,,,,NA,,,?,,n,,
1998-09-05,3:53,-3.14117,35.62483,Kunja birth,HYC,1,M-117,,WP,,"1a, 3s, 4a, 1t",,,,,NA,,,after M-117 AP WI leg M-005 brought back to den and M-005 LU at him,,n,,
1998-09-05,4:31,-3.14117,35.62483,Kunja birth,HYC,1,,M-040 or M-005,WP,,"9a, 1t",,,,,NA,,,"0428 - 0431 LI roaring. M-040, M-005, M-009, M-091, M-102 + M-014 slowly move NE, cubs in DH",,n,,
1998-09-05,5:54,100m N of Kunja birth,,p,HYC,1,,,WP,,"10a, 1t",,,,,NA,,,?,,n,,
1998-09-05,6:37,-3.14117,35.62483,Kunja birth,HYC,1,,M-118 or M-119,WP,,11a,,,,,NA,,,?,,n,"M-005 + M-091 LH, M-091 wa to dh",
1998-09-05,19:04,-3.14117,35.62483,Kunja birth,HYC,1,,,WP,,"2a, 1s, 4a, ",,,,,NA,,,?,,n,,
1998-09-05,19:15,-3.14117,35.62483,Kunja birth,HYC,1,,,WP,,9a,,,,,NA,,,?,,n,,
1998-09-05,19:17,100m N of Kunja birth,,p,HYC,1,,,WP,,14a,,,,,NA,,,?,,y,reply far away,
1998-09-05,20:39,-3.14117,35.62483,Kunja birth,HYC,1,M-040,,WP,,"2a, 4s, 4a, 1t",,,,,NA,,,while L 1m from M-005,,n,,
1998-09-05,22:15,-3.14117,35.62483,Kunja birth,HYC,1,M-040,,WP,,"8a, 2t",,,,,NA,,,while L 1m from M-005,,n,,
1998-09-05,22:57,-3.14117,35.62483,Kunja birth,HYC,1,M-040,,WP,,"8a, 1t",,,,,NA,,,while L 1m from M-005,,n,,
1998-09-05,23:10,-3.14117,35.62483,Kunja birth,HYC,1,N-046,,WP,,11a,,,,,NA,,,while LE,,n,,
1998-09-05,23:28,-3.14117,35.62483,Kunja birth,HYC,1,N-046,,WP,,11a,,,,,NA,,,while LE,,n,,
1998-09-05,23:36,-3.14117,35.62483,Kunja birth,HYC,1,,,WP,,11a,,,,,NA,,,?,,n,,
1998-09-05,23:43,1km E of Kunja birth,,p,HYC,1,,,WP,,16a,,,,,NA,,,?,,n,,
1998-09-05,23:47,1.5km NE of Kunja birth,,p,HYC,1,,,WP,,"3a, 3s, 2a, 1t",,,,,NA,,,?,,n,,
1998-09-06,0:04,2km SE of Kunja birth,,p,HYC,1,,,WP,,12a,,,,,NA,,,?,,y,reply far away,
1998-09-06,0:12,500m E of Kunja birth,,p,HYC,1,,,WP,,8a,,,,,NA,,,?,,n,,
